time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,attendance_date,day_number,school_type,num_schools,enrolments,present_sessions,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,enrolments_pa_10_exact
2021,Week 1,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,05/01/2021,5,Special,128,38351,4733762,356,362417,299736,62681,356,5186394,2366881,2366881,4733762,356,251331,15032,268,14,1595,1915,3381,26200,221,128,3,6,126,0,8171,4812,46775,2923,89859,9298
2021,Week 1,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,05/01/2021,5,Primary,124,37733,4662871,367,351161,291035,60126,367,5102872,2331435.5,2331435.5,4662871,367,246271,14337,268,14,1595,1798,3332,23420,141,300,2,9,214,1,7986,4742,44477,2921,88473,9027
2021,Week 1,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,05/01/2021,5,PRU/Academy/Free school AP,96,17386,2173522,63,150678,124123,26555,63,2357681,1086761,1086761,2173522,63,104584,5387,155,0,1215,1469,463,10850,53,136,0,2,8,0,5180,2910,18162,303,33418,4065
2021,Week 1,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,05/01/2021,5,Secondary,28,20347,2489084,569,200483,166912,33571,569,2745191,1244542,1244542,2489084,569,141687,8950,113,14,380,329,2869,12570,257,319,11,8,285,8,2806,1832,26315,2618,55055,4962
2021,Week 1,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,05/01/2021,5,Special,4,618,70757,123,11256,8701,2555,123,83522,35378.5,35378.5,70757,123,5060,695,0,0,0,117,49,2780,69,260,2,24,28,0,185,70,2298,2,1386,271
2021,Week 1,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,05/01/2021,5,Special,231,72295,9001107,819,670263,565089,105174,819,9823797,4500553.5,4500553.5,9001107,819,480482,27835,893,4,800,2531,3767,48777,494,202,4,0,319,2,23345,7164,74105,560,151608,17104
2021,Week 1,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,05/01/2021,5,Primary,221,71012,8849665,169,649525,547306,102219,169,9648315,4424832.5,4424832.5,8849665,169,469668,26253,884,4,686,2250,3461,44100,104,44,2,17,46,0,23011,6949,71716,543,148956,16628
2021,Week 1,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,05/01/2021,5,PRU/Academy/Free school AP,185,38130,4873951,62,311010,261858,49152,62,5266848,2436975.5,2436975.5,4873951,62,226471,10296,524,0,462,1581,594,21930,42,77,0,14,0,6,16930,4547,27380,295,81825,7644
2021,Week 1,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,05/01/2021,5,Secondary,36,32882,3975821,0,338515,285448,53067,0,4381467,1987910.5,1987910.5,3975821,0,243197,15957,360,4,224,669,2867,22170,0,0,0,0,0,0,6081,2402,44336,248,67131,8984
2021,Week 1,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,05/01/2021,5,Special,10,1283,152066,26,20738,17783,2955,26,175482,76033,76033,152066,26,10814,1582,9,0,114,281,306,4677,26,2,0,0,0,0,334,215,2389,17,2652,476
2021,Week 1,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,05/01/2021,5,Special,108,41749,5119166,170,362618,290664,71954,170,5578464,2559583,2559583,5119166,170,245483,13879,423,538,39,1085,5000,24217,170,4,0,0,0,0,12786,4927,46170,8071,96510,9291
2021,Week 1,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,05/01/2021,5,Primary,102,41024,5036490,0,350268,279876,70392,0,5480885,2518245,2518245,5036490,0,238959,12849,415,538,39,811,4584,21681,0,2,0,0,0,0,12656,4827,45233,7676,94127,8993
2021,Week 1,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,05/01/2021,5,PRU/Academy/Free school AP,88,22856,2886188,22,160507,133663,26844,22,3104867,1443094,1443094,2886188,22,114933,5634,304,4,38,741,479,11530,12,0,0,0,10,0,8938,2443,13982,1481,58150,4091
2021,Week 1,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,05/01/2021,5,Secondary,14,18168,2150271,9,189761,146213,43548,9,2376018,1075135.5,1075135.5,2150271,9,124026,7215,111,534,1,70,4105,10151,9,0,0,0,0,0,3718,2384,31251,6195,35977,4902
2021,Week 1,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,05/01/2021,5,Special,6,725,82846,0,12350,10788,1562,0,97579,41423,41423,82846,0,6524,1030,8,0,0,274,416,2536,0,0,0,0,0,0,130,100,937,395,2383,298
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,05/01/2021,5,Special,408,92764,11881363,7,949742,773368,176374,7,13038749,5940681.5,5940681.5,11881363,7,645460,35188,243,5,1573,8799,11772,70328,5,0,0,0,0,2,23232,12343,130541,10258,207637,22569
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,05/01/2021,5,Primary,398,91877,11776655,0,932903,758896,174007,0,12914472,5888327.5,5888327.5,11776655,0,636617,33777,243,5,1573,8493,11649,66539,0,0,0,0,0,0,23030,12119,128647,10211,204914,22168
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,05/01/2021,5,PRU/Academy/Free school AP,353,51015,6728794,42,431322,370563,60759,42,7267776,3364397,3364397,6728794,42,312459,15475,202,1,996,7410,1769,32251,0,4,0,2,40,0,17397,9204,31885,2273,107618,9930
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,05/01/2021,5,Secondary,45,40862,5047800,19,501581,388333,113248,19,5646696,2523900,2523900,5047800,19,324158,18302,41,4,577,1083,9880,34288,10,34,1,0,8,0,5633,2915,96762,7938,97296,12238
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,05/01/2021,5,Special,10,887,104548,167,16839,14472,2367,167,124277,52274,52274,104548,167,8843,1411,0,0,0,306,123,3789,165,5,2,0,0,0,202,224,1894,47,2723,401
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,05/01/2021,5,Special,95,38207,4781295,64,361535,264329,97206,64,5263604,2390647.5,2390647.5,4781295,64,221587,12760,416,1,28,1255,5078,23204,12,4,0,0,52,0,15836,6615,72389,2366,120710,8688
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,05/01/2021,5,Primary,88,37444,4693914,173,348733,254376,94357,173,5157700,2346957,2346957,4693914,173,215506,11404,416,1,28,1037,4979,21005,0,0,0,0,173,0,15732,6457,69810,2358,114880,8401
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,05/01/2021,5,PRU/Academy/Free school AP,72,20374,2654028,10,171405,131335,40070,10,2875550,1327014,1327014,2654028,10,114417,5464,163,0,28,652,361,10250,10,4,0,0,0,0,11729,4200,23419,722,50107,4069
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,05/01/2021,5,Secondary,16,17070,2039950,99,177328,123041,54287,99,2282150,1019975,1019975,2039950,99,101089,5940,253,1,0,385,4618,10755,9,9,0,14,76,0,4003,2257,46391,1636,64773,4332
2021,Week 1,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,05/01/2021,5,Special,7,763,87210,62,12802,9953,2849,62,105904,43605,43605,87210,62,6081,1356,0,0,0,218,99,2199,7,4,0,0,55,0,104,158,2579,8,5830,287
2021,Week 1,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,05/01/2021,5,Special,155,41153,4994208,13,427157,336353,90804,13,5537223,2497104,2497104,4994208,13,285272,19215,104,2,987,1616,4208,24949,13,3,0,0,0,0,11339,4493,70114,4858,115845,11295
2021,Week 1,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,05/01/2021,5,Primary,149,40517,4920734,58,416947,327716,89231,58,5450289,2460367,2460367,4920734,58,279333,18469,104,2,987,1466,4185,23170,55,33,0,0,0,3,11285,4424,68834,4688,112550,11035
2021,Week 1,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,05/01/2021,5,PRU/Academy/Free school AP,120,18439,2317762,73,145339,120311,25028,73,2516168,1158881,1158881,2317762,73,104575,5252,80,0,597,1023,315,8469,67,17,0,0,2,4,7817,2111,14336,764,52994,3788
2021,Week 1,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,05/01/2021,5,Secondary,29,22078,2602900,57,271608,207405,64203,57,2934121,1301450,1301450,2602900,57,174758,13217,24,2,390,443,3870,14701,43,26,0,14,0,0,3468,2313,54498,3924,59556,7247
2021,Week 1,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,05/01/2021,5,Special,6,636,73395,34,10210,8637,1573,34,86934,36697.5,36697.5,73395,34,5939,746,0,0,0,150,23,1779,26,24,0,0,0,8,54,69,1280,170,3295,260
2021,Week 1,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",05/01/2021,5,Special,99,45336,5531343,51,441879,351238,90641,51,6073768,2765671.5,2765671.5,5531343,51,298779,16302,219,8,81,2080,6375,27394,47,24,0,0,0,4,12381,6453,68520,3287,100495,11722
2021,Week 1,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",05/01/2021,5,Primary,91,44374,5423958,29,424636,337430,87206,29,5945077,2711979,2711979,5423958,29,291401,15320,219,8,81,1828,6286,22287,17,12,0,0,0,12,12343,6240,65396,3227,96454,11315
2021,Week 1,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",05/01/2021,5,PRU/Academy/Free school AP,66,23407,2940861,32,184648,152679,31969,32,3173814,1470430.5,1470430.5,2940861,32,134549,6346,129,0,0,1170,506,9979,32,4,0,0,0,0,9338,4147,17533,951,48273,4984
2021,Week 1,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",05/01/2021,5,Secondary,25,20967,2482554,540,239988,184751,55237,540,2771263,1241277,1241277,2482554,540,156852,8974,90,8,81,658,5780,12308,141,304,0,12,387,0,3005,2093,47863,2276,48181,6331
2021,Week 1,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",05/01/2021,5,Special,8,962,107030,377,17243,13808,3435,377,128691,53515,53515,107030,377,7378,982,0,0,0,252,89,5107,267,328,19,4,79,8,38,213,3124,60,4041,407
2021,Week 1,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,05/01/2021,5,Special,250,61901,7707008,115,633106,487150,145956,115,8458452,3853504,3853504,7707008,115,415847,22536,190,3,729,5806,7537,34502,47,77,0,16,46,6,24438,5269,106682,9567,118223,16409
2021,Week 1,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,05/01/2021,5,Primary,241,60500,7547230,27,610011,470116,139895,27,8269741,3773615,3773615,7547230,27,403570,20859,186,3,729,5093,7369,32307,21,60,5,1,0,0,24240,5210,100987,9458,112473,15853
2021,Week 1,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,05/01/2021,5,PRU/Academy/Free school AP,211,33739,4338015,512,276710,223083,53627,512,4678577,2169007.5,2169007.5,4338015,512,195928,9402,96,0,335,3770,528,13024,469,194,8,14,19,2,18397,3858,28182,3190,63340,6852
2021,Week 1,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,05/01/2021,5,Secondary,30,26761,3208616,114,333301,247033,86268,114,3591164,1604308,1604308,3208616,114,207642,11457,90,3,394,1323,6841,19283,61,137,0,1,52,0,5843,1352,72805,6268,49133,9001
2021,Week 1,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,05/01/2021,5,Special,9,1401,159659,207,23095,17034,6061,207,188711,79829.5,79829.5,159659,207,12277,1677,4,0,0,713,168,2195,106,40,0,3,94,4,198,59,5695,109,5750,556
2021,Week 1,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,05/01/2021,5,Special,39,14097,1742168,344,128865,100462,28403,344,1896899,871084,871084,1742168,344,85181,4244,24,1,1597,1083,2425,5907,61,258,3,32,248,0,6134,1086,20605,578,25522,3383
2021,Week 1,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,05/01/2021,5,Primary,37,13803,1707010,328,125401,98854,26547,328,1857847,853505,853505,1707010,328,84039,3977,24,1,1597,1083,2425,5708,160,123,2,7,159,0,6008,967,19014,558,25108,3302
2021,Week 1,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,05/01/2021,5,PRU/Academy/Free school AP,29,7342,933014,2,58904,48554,10350,2,1006357,466507,466507,933014,2,41680,1945,22,1,1597,849,167,2293,2,0,0,0,0,0,4079,686,5313,272,14437,1531
2021,Week 1,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,05/01/2021,5,Secondary,8,6461,774271,51,66497,50300,16197,51,851490,387135.5,387135.5,774271,51,42359,2032,2,0,0,234,2258,3415,32,2,0,0,7,12,1929,281,13701,286,10671,1771
2021,Week 1,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,05/01/2021,5,Special,2,294,35002,172,3464,1608,1856,172,39052,17501,17501,35002,172,1142,267,0,0,0,0,0,199,172,6,0,0,0,0,126,119,1591,20,414,81
2021,Week 1,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,05/01/2021,5,Special,189,60549,7427223,7,591410,441845,149565,7,8191469,3713611.5,3713611.5,7427223,7,367739,19940,202,22,379,2386,7702,43247,7,0,0,0,0,0,14034,8170,125083,2114,172829,14391
2021,Week 1,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,05/01/2021,5,Primary,174,59367,7292372,0,568984,424628,144356,0,8030777,3646186,3646186,7292372,0,358592,18634,202,22,379,2131,7564,37104,0,0,0,0,0,0,13929,8073,120340,2014,169421,13905
2021,Week 1,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,05/01/2021,5,PRU/Academy/Free school AP,148,32377,4101222,2,269245,218686,50559,2,4445871,2050611,2050611,4101222,2,190112,8664,176,1,80,1758,923,16972,2,2,0,0,0,0,10705,4512,34487,855,75402,6902
2021,Week 1,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,05/01/2021,5,Secondary,26,26990,3191148,0,299739,205942,93797,0,3584906,1595574,1595574,3191148,0,168480,9970,26,21,299,373,6641,20132,0,0,0,0,0,0,3224,3561,85853,1159,94019,7003
2021,Week 1,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,05/01/2021,5,Special,15,1182,134844,14,22426,17217,5209,14,160692,67422,67422,134844,14,9147,1306,0,0,0,255,138,6143,14,0,0,0,0,0,105,97,4743,100,3408,486
2021,Week 1,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,05/01/2021,5,Special,65,28084,3439283,12,287208,235775,51433,12,3809635,1719641.5,1719641.5,3439283,12,195524,9357,283,855,96,2025,2202,25433,10,0,0,0,0,2,7337,4088,38346,1662,83132,7207
2021,Week 1,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,05/01/2021,5,Primary,61,27686,3395226,15,279861,229279,50582,15,3755702,1697613,1697613,3395226,15,192967,8899,283,855,96,1830,1817,22532,15,4,0,0,0,0,7275,4058,37589,1660,80600,7046
2021,Week 1,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,05/01/2021,5,PRU/Academy/Free school AP,51,15375,1936771,14,122367,104177,18190,14,2097318,968385.5,968385.5,1936771,14,87788,4165,203,138,47,1655,186,9995,14,3,0,0,0,0,5742,1994,9656,798,38166,3069
2021,Week 1,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,05/01/2021,5,Secondary,10,12311,1458443,13,157494,125102,32392,13,1658384,729221.5,729221.5,1458443,13,105179,4734,80,717,49,175,1631,12537,12,34,0,1,0,0,1533,2064,27933,862,42434,3977
2021,Week 1,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,05/01/2021,5,Special,4,398,44054,0,7347,6496,851,0,53933,22027,22027,44054,0,2557,458,0,0,0,195,385,2901,0,0,0,0,0,0,62,30,757,2,2532,161
2021,Week 1,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,05/01/2021,5,Special,522,166760,20687282,217,1514159,1291430,222729,217,22628922,10343641,10343641,20687282,217,1082654,63626,1113,3607,2297,13806,11364,106104,159,5,0,0,58,0,32269,19168,163744,6812,427264,38664
2021,Week 1,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,05/01/2021,5,Primary,494,163916,20357460,124,1467076,1252565,214511,124,22243260,10178730,10178730,20357460,124,1059196,60607,1098,3607,2192,12999,10579,96454,124,4,0,0,0,0,32042,18927,156330,6490,418600,37571
2021,Week 1,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,05/01/2021,5,PRU/Academy/Free school AP,425,92402,11750222,1,673540,594898,78642,1,12646634,5875111,5875111,11750222,1,507343,24394,822,8,1419,9854,1375,43850,1,4,0,0,0,0,24229,10115,40101,3475,222871,17119
2021,Week 1,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,05/01/2021,5,Secondary,69,71514,8607238,123,793536,657667,135869,123,9596626,4303619,4303619,8607238,123,551853,36213,276,3599,773,3145,9204,52604,6,4,2,0,115,0,7813,8812,116229,3015,195729,20452
2021,Week 1,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,05/01/2021,5,Special,28,2844,329725,190,47083,38865,8218,190,385662,164862.5,164862.5,329725,190,23458,3019,15,0,105,807,785,9650,10,8,0,0,180,0,227,241,7414,322,8664,1093
2021,Week 1,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,05/01/2021,5,Special,61,24821,2996764,40,245366,176935,68431,40,3308344,1498382,1498382,2996764,40,148171,7436,210,7,4,1599,1654,17854,21,28,1,3,15,0,8348,3616,53851,2616,66174,6187
2021,Week 1,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,05/01/2021,5,Primary,57,24178,2929382,51,230011,168002,62009,51,3223699,1464691,1464691,2929382,51,143434,6772,204,7,4,1488,1652,14441,51,4,0,0,0,0,8086,3535,47952,2436,64255,5853
2021,Week 1,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,05/01/2021,5,PRU/Academy/Free school AP,46,13710,1711573,71,108250,85603,22647,71,1853536,855786.5,855786.5,1711573,71,74953,3081,73,1,0,1260,188,6047,65,18,2,0,2,2,5940,2591,13726,390,33642,2876
2021,Week 1,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,05/01/2021,5,Secondary,11,10468,1217721,68,121761,82399,39362,68,1370163,608860.5,608860.5,1217721,68,68481,3691,131,6,4,228,1464,8394,66,48,0,0,0,2,2146,944,34226,2046,30613,2977
2021,Week 1,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,05/01/2021,5,Special,4,643,67359,12,15355,8933,6422,12,84645,33679.5,33679.5,67359,12,4737,664,6,0,0,111,2,3413,12,12,0,0,0,0,262,81,5899,180,1919,334
2021,Week 1,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,05/01/2021,5,Special,73,30515,3705559,28,297775,209218,88557,28,4084044,1852779.5,1852779.5,3705559,28,173100,9382,242,7,511,1215,2095,22666,20,20,0,0,0,8,10731,6569,69815,1442,80682,7605
2021,Week 1,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,05/01/2021,5,Primary,67,29788,3622536,55,286290,199989,86301,55,3985581,1811268,1811268,3622536,55,166833,8694,242,7,511,1043,1934,20725,51,29,0,0,0,4,10577,6359,68237,1128,76700,7298
2021,Week 1,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,05/01/2021,5,PRU/Academy/Free school AP,55,17457,2160122,677,140022,106724,33298,677,2350011,1080061,1080061,2160122,677,91009,4417,197,4,497,862,456,9282,282,334,18,9,360,8,7652,3148,21932,566,49190,3654
2021,Week 1,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,05/01/2021,5,Secondary,12,12331,1461497,295,146268,93265,53003,295,1635570,730748.5,730748.5,1461497,295,75824,4277,45,3,14,181,1478,11443,231,124,3,2,59,0,2925,3211,46305,562,27510,3644
2021,Week 1,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,05/01/2021,5,Special,6,727,82902,94,11485,9229,2256,94,98463,41451,41451,82902,94,6267,688,0,0,0,172,161,1941,41,74,0,27,22,4,154,210,1578,314,3982,307
